Cliente;Regional2;Gerencia2;SubCanal2;Categoria;Nevera
5474;Regional 1;Gerencia_3;Subcanal_3;Categoria_1;0
5475;Regional 1;Gerencia_5;Subcanal_3;Categoria_1;0
5476;Regional 1;Gerencia_8;Subcanal_1;Categoria_3;1
5477;Regional 1;Gerencia_8;Subcanal_1;Categoria_2;1
5478;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;0
5479;Regional 1;Gerencia_4;Subcanal_3;Categoria_1;0
5480;Regional 1;Gerencia_8;Subcanal_1;Categoria_3;0
5481;Regional 1;Gerencia_4;Subcanal_5;Categoria_1;1
5482;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;0
5483;Regional 1;Gerencia_2;Subcanal_2;Categoria_5;1
5484;Regional 1;Gerencia_8;Subcanal_3;Categoria_3;0
5485;Regional 1;Gerencia_4;Subcanal_3;Categoria_1;0
5486;Regional 1;Gerencia_9;Subcanal_1;Categoria_1;1
5487;Regional 1;Gerencia_2;Subcanal_3;Categoria_1;1
5488;Regional 1;Gerencia_9;Subcanal_1;Categoria_1;1
5489;Regional 1;Gerencia_9;Subcanal_6;Categoria_1;1
5490;Regional 1;Gerencia_3;Subcanal_3;Categoria_1;1
5491;Regional 1;Gerencia_6;Subcanal_7;Categoria_2;1
5492;Regional 1;Gerencia_5;Subcanal_1;Categoria_1;0
5493;Regional 1;Gerencia_6;Subcanal_5;Categoria_3;1
5494;Regional 1;Gerencia_4;Subcanal_4;Categoria_1;1
5495;Regional 1;Gerencia_1;Subcanal_2;Categoria_2;0
5496;Regional 1;Gerencia_10;Subcanal_4;Categoria_2;1
5497;Regional 1;Gerencia_10;Subcanal_4;Categoria_5;1
5498;Regional 1;Gerencia_4;Subcanal_4;Categoria_4;0
5499;Regional 1;Gerencia_8;Subcanal_6;Categoria_2;1
5500;Regional 1;Gerencia_4;Subcanal_11;Categoria_2;0
5501;Regional 1;Gerencia_6;Subcanal_3;Categoria_2;1
5502;Regional 1;Gerencia_4;Subcanal_9;Categoria_3;0
5503;Regional 1;Gerencia_9;Subcanal_4;Categoria_3;1
5504;Regional 1;Gerencia_2;Subcanal_1;Categoria_2;1
5505;Regional 1;Gerencia_8;Subcanal_3;Categoria_3;1
5506;Regional 1;Gerencia_9;Subcanal_2;Categoria_1;1
5507;Regional 1;Gerencia_10;Subcanal_11;Categoria_2;1
5508;Regional 1;Gerencia_10;Subcanal_2;Categoria_2;1
5509;Regional 1;Gerencia_8;Subcanal_10;Categoria_2;1
5510;Regional 1;Gerencia_8;Subcanal_2;Categoria_2;1
5511;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
5512;Regional 1;Gerencia_4;Subcanal_11;Categoria_3;1
5513;Regional 1;Gerencia_10;Subcanal_4;Categoria_4;1
5514;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;1
5515;Regional 1;Gerencia_4;Subcanal_3;Categoria_1;0
5516;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;1
5517;Regional 1;Gerencia_10;Subcanal_1;Categoria_2;1
5518;Regional 1;Gerencia_10;Subcanal_2;Categoria_1;1
5519;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;0
5520;Regional 1;Gerencia_6;Subcanal_3;Categoria_2;0
5521;Regional 1;Gerencia_10;Subcanal_5;Categoria_3;1
5522;Regional 1;Gerencia_7;Subcanal_20;Categoria_4;1
5523;Regional 1;Gerencia_4;Subcanal_3;Categoria_4;0
5524;Regional 1;Gerencia_1;Subcanal_1;Categoria_1;1
5525;Regional 1;Gerencia_3;Subcanal_5;Categoria_2;1
5526;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;1
5527;Regional 1;Gerencia_10;Subcanal_5;Categoria_3;1
5528;Regional 1;Gerencia_1;Subcanal_1;Categoria_1;0
5529;Regional 1;Gerencia_9;Subcanal_5;Categoria_3;0
5530;Regional 1;Gerencia_1;Subcanal_1;Categoria_1;0
5531;Regional 1;Gerencia_10;Subcanal_4;Categoria_4;1
5532;Regional 1;Gerencia_6;Subcanal_23;Categoria_4;1
5533;Regional 1;Gerencia_4;Subcanal_8;Categoria_2;0
5534;Regional 1;Gerencia_8;Subcanal_3;Categoria_3;0
5535;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;1
5536;Regional 1;Gerencia_9;Subcanal_1;Categoria_2;1
5537;Regional 1;Gerencia_9;Subcanal_3;Categoria_2;0
5538;Regional 1;Gerencia_8;Subcanal_8;Categoria_2;0
5539;Regional 1;Gerencia_10;Subcanal_2;Categoria_2;1
5540;Regional 1;Gerencia_10;Subcanal_11;Categoria_4;1
5541;Regional 1;Gerencia_10;Subcanal_3;Categoria_3;0
5542;Regional 1;Gerencia_4;Subcanal_2;Categoria_2;1
5543;Regional 1;Gerencia_6;Subcanal_3;Categoria_2;0
5544;Regional 1;Gerencia_3;Subcanal_10;Categoria_3;1
5545;Regional 1;Gerencia_8;Subcanal_11;Categoria_3;0
5546;Regional 1;Gerencia_3;Subcanal_7;Categoria_2;0
5547;Regional 1;Gerencia_6;Subcanal_11;Categoria_2;0
5548;Regional 1;Gerencia_6;Subcanal_2;Categoria_2;0
5549;Regional 1;Gerencia_9;Subcanal_3;Categoria_1;0
5550;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
5551;Regional 1;Gerencia_5;Subcanal_4;Categoria_2;0
5552;Regional 1;Gerencia_6;Subcanal_11;Categoria_3;0
5553;Regional 1;Gerencia_4;Subcanal_6;Categoria_2;0
5554;Regional 1;Gerencia_9;Subcanal_4;Categoria_2;1
5555;Regional 1;Gerencia_9;Subcanal_3;Categoria_1;0
5556;Regional 1;Gerencia_10;Subcanal_1;Categoria_3;1
5557;Regional 1;Gerencia_10;Subcanal_5;Categoria_3;0
5558;Regional 1;Gerencia_6;Subcanal_3;Categoria_2;1
5559;Regional 1;Gerencia_9;Subcanal_3;Categoria_2;1
5560;Regional 1;Gerencia_6;Subcanal_14;Categoria_2;1
5561;Regional 1;Gerencia_4;Subcanal_1;Categoria_3;1
5562;Regional 1;Gerencia_3;Subcanal_1;Categoria_2;1
5563;Regional 1;Gerencia_9;Subcanal_3;Categoria_2;0
5564;Regional 1;Gerencia_9;Subcanal_3;Categoria_2;0
5565;Regional 1;Gerencia_9;Subcanal_3;Categoria_2;0
5566;Regional 1;Gerencia_10;Subcanal_3;Categoria_1;1
5567;Regional 1;Gerencia_6;Subcanal_3;Categoria_1;0
5568;Regional 1;Gerencia_8;Subcanal_3;Categoria_2;0
5569;Regional 1;Gerencia_8;Subcanal_3;Categoria_1;0
5570;Regional 1;Gerencia_6;Subcanal_11;Categoria_2;0
5571;Regional 1;Gerencia_8;Subcanal_2;Categoria_3;1
5572;Regional 1;Gerencia_3;Subcanal_3;Categoria_1;0
5573;Regional 1;Gerencia_3;Subcanal_2;Categoria_1;0
5574;Regional 1;Gerencia_4;Subcanal_3;Categoria_1;0
5575;Regional 1;Gerencia_9;Subcanal_3;Categoria_2;0
5576;Regional 1;Gerencia_4;Subcanal_4;Categoria_3;1
5577;Regional 1;Gerencia_10;Subcanal_4;Categoria_3;1
5578;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;1
5579;Regional 1;Gerencia_8;Subcanal_1;Categoria_3;0
5580;Regional 1;Gerencia_8;Subcanal_2;Categoria_3;1
5581;Regional 1;Gerencia_10;Subcanal_1;Categoria_3;1
5582;Regional 1;Gerencia_6;Subcanal_3;Categoria_1;0
5583;Regional 1;Gerencia_7;Subcanal_18;Categoria_4;0
5584;Regional 1;Gerencia_7;Subcanal_20;Categoria_3;1
5585;Regional 1;Gerencia_9;Subcanal_3;Categoria_1;1
5586;Regional 1;Gerencia_9;Subcanal_3;Categoria_1;1
5587;Regional 1;Gerencia_4;Subcanal_8;Categoria_3;1
5588;Regional 1;Gerencia_6;Subcanal_3;Categoria_1;1
5589;Regional 1;Gerencia_6;Subcanal_3;Categoria_2;1
5590;Regional 1;Gerencia_10;Subcanal_1;Categoria_3;1
5591;Regional 1;Gerencia_5;Subcanal_8;Categoria_2;0
5592;Regional 1;Gerencia_3;Subcanal_2;Categoria_1;0
5593;Regional 1;Gerencia_10;Subcanal_11;Categoria_2;1
5594;Regional 1;Gerencia_10;Subcanal_3;Categoria_3;0
5595;Regional 1;Gerencia_9;Subcanal_6;Categoria_1;0
5596;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
5597;Regional 1;Gerencia_6;Subcanal_5;Categoria_1;1
5598;Regional 1;Gerencia_9;Subcanal_3;Categoria_2;0
5599;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
5600;Regional 1;Gerencia_6;Subcanal_3;Categoria_3;1
5601;Regional 1;Gerencia_3;Subcanal_1;Categoria_1;1
5602;Regional 1;Gerencia_3;Subcanal_2;Categoria_1;0
5603;Regional 1;Gerencia_3;Subcanal_4;Categoria_1;1
5604;Regional 1;Gerencia_4;Subcanal_1;Categoria_1;0
5605;Regional 1;Gerencia_4;Subcanal_1;Categoria_1;1
5606;Regional 1;Gerencia_9;Subcanal_3;Categoria_3;0
5607;Regional 1;Gerencia_8;Subcanal_11;Categoria_3;1
5608;Regional 1;Gerencia_8;Subcanal_1;Categoria_2;1
5609;Regional 1;Gerencia_3;Subcanal_3;Categoria_1;0
5610;Regional 1;Gerencia_10;Subcanal_1;Categoria_3;1
5611;Regional 1;Gerencia_1;Subcanal_8;Categoria_2;0
5612;Regional 1;Gerencia_2;Subcanal_1;Categoria_1;1
5613;Regional 1;Gerencia_9;Subcanal_10;Categoria_3;1
5614;Regional 1;Gerencia_9;Subcanal_3;Categoria_3;1
5615;Regional 1;Gerencia_4;Subcanal_9;Categoria_4;1
5616;Regional 1;Gerencia_8;Subcanal_3;Categoria_2;0
5617;Regional 1;Gerencia_10;Subcanal_3;Categoria_1;0
5618;Regional 1;Gerencia_8;Subcanal_1;Categoria_3;0
5619;Regional 1;Gerencia_3;Subcanal_1;Categoria_3;1
5620;Regional 1;Gerencia_9;Subcanal_3;Categoria_3;0
5621;Regional 1;Gerencia_3;Subcanal_3;Categoria_1;0
5622;Regional 1;Gerencia_6;Subcanal_3;Categoria_1;0
5623;Regional 1;Gerencia_4;Subcanal_3;Categoria_1;0
5624;Regional 1;Gerencia_3;Subcanal_1;Categoria_1;0
5625;Regional 1;Gerencia_2;Subcanal_3;Categoria_3;1
5626;Regional 1;Gerencia_6;Subcanal_3;Categoria_2;1
5627;Regional 1;Gerencia_3;Subcanal_10;Categoria_1;1
5628;Regional 1;Gerencia_4;Subcanal_6;Categoria_3;1
5629;Regional 1;Gerencia_2;Subcanal_4;Categoria_2;1
5630;Regional 1;Gerencia_2;Subcanal_1;Categoria_2;0
5631;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;0
5632;Regional 1;Gerencia_6;Subcanal_2;Categoria_5;1
5633;Regional 1;Gerencia_8;Subcanal_2;Categoria_3;1
5634;Regional 1;Gerencia_3;Subcanal_3;Categoria_1;0
5635;Regional 1;Gerencia_9;Subcanal_3;Categoria_4;1
5636;Regional 1;Gerencia_10;Subcanal_3;Categoria_3;0
5637;Regional 1;Gerencia_10;Subcanal_2;Categoria_3;1
5638;Regional 1;Gerencia_10;Subcanal_3;Categoria_1;1
5639;Regional 1;Gerencia_7;Subcanal_20;Categoria_3;1
5640;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;1
5641;Regional 1;Gerencia_4;Subcanal_6;Categoria_2;0
5642;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;1
5643;Regional 1;Gerencia_4;Subcanal_1;Categoria_2;1
5644;Regional 1;Gerencia_4;Subcanal_9;Categoria_2;1
5645;Regional 1;Gerencia_9;Subcanal_3;Categoria_2;0
5646;Regional 1;Gerencia_3;Subcanal_2;Categoria_3;1
5647;Regional 1;Gerencia_1;Subcanal_3;Categoria_2;1
5648;Regional 1;Gerencia_8;Subcanal_11;Categoria_2;0
5649;Regional 1;Gerencia_8;Subcanal_3;Categoria_3;0
5650;Regional 1;Gerencia_9;Subcanal_11;Categoria_3;0
5651;Regional 1;Gerencia_8;Subcanal_3;Categoria_3;0
5652;Regional 1;Gerencia_4;Subcanal_3;Categoria_3;1
5653;Regional 1;Gerencia_10;Subcanal_3;Categoria_1;1
5654;Regional 1;Gerencia_6;Subcanal_3;Categoria_1;1
5655;Regional 1;Gerencia_9;Subcanal_3;Categoria_2;0
5656;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;1
5657;Regional 1;Gerencia_8;Subcanal_1;Categoria_2;1
5658;Regional 1;Gerencia_8;Subcanal_7;Categoria_2;0
5659;Regional 1;Gerencia_9;Subcanal_3;Categoria_2;1
5660;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;0
5661;Regional 1;Gerencia_4;Subcanal_9;Categoria_4;0
5662;Regional 1;Gerencia_8;Subcanal_1;Categoria_2;0
5663;Regional 1;Gerencia_6;Subcanal_8;Categoria_2;0
5664;Regional 1;Gerencia_4;Subcanal_3;Categoria_1;1
5665;Regional 1;Gerencia_4;Subcanal_9;Categoria_2;0
5666;Regional 1;Gerencia_8;Subcanal_3;Categoria_2;1
5667;Regional 1;Gerencia_6;Subcanal_4;Categoria_4;1
5668;Regional 1;Gerencia_6;Subcanal_2;Categoria_2;1
5669;Regional 1;Gerencia_9;Subcanal_5;Categoria_2;0
5670;Regional 1;Gerencia_1;Subcanal_5;Categoria_2;0
5671;Regional 1;Gerencia_1;Subcanal_4;Categoria_3;1
5672;Regional 1;Gerencia_1;Subcanal_5;Categoria_3;0
5673;Regional 1;Gerencia_1;Subcanal_3;Categoria_1;0
5674;Regional 1;Gerencia_1;Subcanal_4;Categoria_2;1
5675;Regional 1;Gerencia_1;Subcanal_1;Categoria_3;1
5676;Regional 1;Gerencia_1;Subcanal_1;Categoria_1;0
5677;Regional 1;Gerencia_1;Subcanal_11;Categoria_2;1
5678;Regional 1;Gerencia_1;Subcanal_10;Categoria_1;1
5679;Regional 1;Gerencia_1;Subcanal_4;Categoria_1;1
5680;Regional 1;Gerencia_1;Subcanal_11;Categoria_1;1
5681;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;0
5682;Regional 1;Gerencia_1;Subcanal_1;Categoria_1;0
5683;Regional 1;Gerencia_1;Subcanal_2;Categoria_2;1
5684;Regional 1;Gerencia_1;Subcanal_1;Categoria_1;1
5685;Regional 1;Gerencia_1;Subcanal_6;Categoria_3;1
5686;Regional 1;Gerencia_1;Subcanal_8;Categoria_2;1
5687;Regional 1;Gerencia_1;Subcanal_10;Categoria_1;1
5688;Regional 1;Gerencia_1;Subcanal_3;Categoria_1;0
5689;Regional 1;Gerencia_1;Subcanal_3;Categoria_1;0
5690;Regional 1;Gerencia_1;Subcanal_3;Categoria_2;0
5691;Regional 1;Gerencia_1;Subcanal_1;Categoria_3;1
5692;Regional 1;Gerencia_1;Subcanal_3;Categoria_1;0
5693;Regional 1;Gerencia_1;Subcanal_2;Categoria_1;0
5694;Regional 1;Gerencia_1;Subcanal_10;Categoria_1;1
5695;Regional 1;Gerencia_1;Subcanal_3;Categoria_1;0
5696;Regional 1;Gerencia_1;Subcanal_2;Categoria_1;1
5697;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;1
5698;Regional 1;Gerencia_1;Subcanal_1;Categoria_1;1
5699;Regional 1;Gerencia_1;Subcanal_5;Categoria_1;1
5700;Regional 1;Gerencia_1;Subcanal_2;Categoria_2;1
5701;Regional 1;Gerencia_1;Subcanal_3;Categoria_3;1
5702;Regional 1;Gerencia_1;Subcanal_2;Categoria_2;1
5703;Regional 1;Gerencia_1;Subcanal_3;Categoria_1;1
5704;Regional 1;Gerencia_1;Subcanal_1;Categoria_1;1
5705;Regional 1;Gerencia_1;Subcanal_1;Categoria_1;0
5706;Regional 1;Gerencia_1;Subcanal_6;Categoria_1;0
5707;Regional 1;Gerencia_1;Subcanal_1;Categoria_1;0
5708;Regional 1;Gerencia_1;Subcanal_1;Categoria_1;0
5709;Regional 1;Gerencia_1;Subcanal_3;Categoria_1;1
5710;Regional 1;Gerencia_1;Subcanal_2;Categoria_2;1
5711;Regional 1;Gerencia_1;Subcanal_8;Categoria_2;0
5712;Regional 1;Gerencia_1;Subcanal_1;Categoria_1;1
5713;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;1
5714;Regional 1;Gerencia_1;Subcanal_3;Categoria_3;1
5715;Regional 1;Gerencia_1;Subcanal_4;Categoria_3;1
5716;Regional 1;Gerencia_1;Subcanal_3;Categoria_1;0
5717;Regional 1;Gerencia_1;Subcanal_1;Categoria_1;1
5718;Regional 1;Gerencia_1;Subcanal_11;Categoria_1;0
5719;Regional 1;Gerencia_1;Subcanal_11;Categoria_1;0
5720;Regional 1;Gerencia_1;Subcanal_2;Categoria_2;1
5721;Regional 1;Gerencia_1;Subcanal_5;Categoria_2;1
5722;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;1
5723;Regional 1;Gerencia_1;Subcanal_4;Categoria_2;1
5724;Regional 1;Gerencia_1;Subcanal_1;Categoria_3;1
5725;Regional 1;Gerencia_1;Subcanal_8;Categoria_1;1
5726;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;1
5727;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;1
5728;Regional 1;Gerencia_1;Subcanal_3;Categoria_2;1
5729;Regional 1;Gerencia_1;Subcanal_3;Categoria_2;1
5730;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;0
5731;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;1
5732;Regional 1;Gerencia_1;Subcanal_8;Categoria_3;1
5733;Regional 1;Gerencia_1;Subcanal_7;Categoria_1;1
5734;Regional 1;Gerencia_1;Subcanal_1;Categoria_1;1
5735;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;0
5736;Regional 1;Gerencia_1;Subcanal_1;Categoria_1;0
5737;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;1
5738;Regional 1;Gerencia_1;Subcanal_3;Categoria_4;0
5739;Regional 1;Gerencia_1;Subcanal_10;Categoria_3;0
5740;Regional 1;Gerencia_1;Subcanal_3;Categoria_1;0
5741;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;1
5742;Regional 1;Gerencia_1;Subcanal_1;Categoria_3;1
5743;Regional 1;Gerencia_1;Subcanal_11;Categoria_3;0
5744;Regional 1;Gerencia_1;Subcanal_9;Categoria_4;1
5745;Regional 1;Gerencia_1;Subcanal_11;Categoria_3;1
5746;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;0
5747;Regional 1;Gerencia_1;Subcanal_6;Categoria_1;1
5748;Regional 1;Gerencia_1;Subcanal_2;Categoria_2;1
5749;Regional 1;Gerencia_1;Subcanal_5;Categoria_3;0
5750;Regional 1;Gerencia_1;Subcanal_3;Categoria_3;1
5751;Regional 1;Gerencia_1;Subcanal_2;Categoria_1;1
5752;Regional 1;Gerencia_1;Subcanal_1;Categoria_1;1
5753;Regional 1;Gerencia_1;Subcanal_10;Categoria_1;1
5754;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;0
5755;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;1
5756;Regional 1;Gerencia_1;Subcanal_4;Categoria_1;1
5757;Regional 1;Gerencia_1;Subcanal_3;Categoria_1;1
5758;Regional 1;Gerencia_1;Subcanal_3;Categoria_1;0
5759;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;1
5760;Regional 1;Gerencia_1;Subcanal_1;Categoria_1;1
5761;Regional 1;Gerencia_1;Subcanal_3;Categoria_1;0
5762;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;1
5763;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;1
5764;Regional 1;Gerencia_1;Subcanal_6;Categoria_2;0
5765;Regional 1;Gerencia_1;Subcanal_8;Categoria_1;0
5766;Regional 1;Gerencia_1;Subcanal_1;Categoria_1;0
5767;Regional 1;Gerencia_1;Subcanal_3;Categoria_1;0
5768;Regional 1;Gerencia_1;Subcanal_1;Categoria_1;0
5769;Regional 1;Gerencia_1;Subcanal_6;Categoria_1;0
5770;Regional 1;Gerencia_1;Subcanal_10;Categoria_4;1
5771;Regional 1;Gerencia_1;Subcanal_4;Categoria_1;1
5772;Regional 1;Gerencia_1;Subcanal_11;Categoria_2;0
5773;Regional 1;Gerencia_1;Subcanal_2;Categoria_1;1
5774;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;1
5775;Regional 1;Gerencia_1;Subcanal_11;Categoria_1;1
5776;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;0
5777;Regional 1;Gerencia_1;Subcanal_10;Categoria_2;1
5778;Regional 1;Gerencia_1;Subcanal_3;Categoria_1;1
5779;Regional 1;Gerencia_1;Subcanal_3;Categoria_1;1
5780;Regional 1;Gerencia_1;Subcanal_8;Categoria_1;1
5781;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;0
5782;Regional 1;Gerencia_1;Subcanal_1;Categoria_3;1
5783;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;1
5784;Regional 1;Gerencia_1;Subcanal_10;Categoria_2;0
5785;Regional 1;Gerencia_1;Subcanal_10;Categoria_1;1
5786;Regional 1;Gerencia_1;Subcanal_6;Categoria_2;0
5787;Regional 1;Gerencia_1;Subcanal_8;Categoria_3;0
5788;Regional 1;Gerencia_1;Subcanal_13;Categoria_1;1
5789;Regional 1;Gerencia_1;Subcanal_3;Categoria_1;1
5790;Regional 1;Gerencia_1;Subcanal_1;Categoria_3;1
5791;Regional 1;Gerencia_1;Subcanal_4;Categoria_2;1
5792;Regional 1;Gerencia_1;Subcanal_2;Categoria_1;1
5793;Regional 1;Gerencia_1;Subcanal_3;Categoria_1;1
5794;Regional 1;Gerencia_1;Subcanal_8;Categoria_2;0
5795;Regional 1;Gerencia_1;Subcanal_2;Categoria_2;1
5796;Regional 1;Gerencia_1;Subcanal_2;Categoria_2;1
5797;Regional 1;Gerencia_1;Subcanal_8;Categoria_2;0
5798;Regional 1;Gerencia_1;Subcanal_4;Categoria_3;1
5799;Regional 1;Gerencia_1;Subcanal_3;Categoria_3;1
5800;Regional 1;Gerencia_1;Subcanal_1;Categoria_3;1
5801;Regional 1;Gerencia_1;Subcanal_3;Categoria_4;0
5802;Regional 1;Gerencia_1;Subcanal_3;Categoria_2;0
5803;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;1
5804;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;1
5805;Regional 1;Gerencia_1;Subcanal_1;Categoria_3;1
5806;Regional 1;Gerencia_1;Subcanal_1;Categoria_1;1
5807;Regional 1;Gerencia_1;Subcanal_5;Categoria_2;1
5808;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;1
5809;Regional 1;Gerencia_1;Subcanal_8;Categoria_2;0
5810;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;1
5811;Regional 1;Gerencia_1;Subcanal_3;Categoria_1;0
5812;Regional 1;Gerencia_1;Subcanal_8;Categoria_2;1
5813;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;1
5814;Regional 1;Gerencia_1;Subcanal_9;Categoria_3;0
5815;Regional 1;Gerencia_1;Subcanal_1;Categoria_3;1
5816;Regional 1;Gerencia_1;Subcanal_8;Categoria_2;1
5817;Regional 1;Gerencia_1;Subcanal_8;Categoria_3;1
5818;Regional 1;Gerencia_1;Subcanal_2;Categoria_2;1
5819;Regional 1;Gerencia_1;Subcanal_10;Categoria_1;0
5820;Regional 1;Gerencia_1;Subcanal_2;Categoria_3;1
5821;Regional 1;Gerencia_1;Subcanal_8;Categoria_2;0
5822;Regional 1;Gerencia_1;Subcanal_3;Categoria_3;0
5823;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;1
5824;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;1
5825;Regional 1;Gerencia_1;Subcanal_3;Categoria_2;0
5826;Regional 1;Gerencia_1;Subcanal_5;Categoria_2;1
5827;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;0
5828;Regional 1;Gerencia_1;Subcanal_1;Categoria_3;0
5829;Regional 1;Gerencia_1;Subcanal_10;Categoria_2;1
5830;Regional 1;Gerencia_1;Subcanal_4;Categoria_3;1
5831;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;1
5832;Regional 1;Gerencia_1;Subcanal_5;Categoria_2;1
5833;Regional 1;Gerencia_1;Subcanal_1;Categoria_3;1
5834;Regional 1;Gerencia_1;Subcanal_1;Categoria_1;1
5835;Regional 1;Gerencia_1;Subcanal_16;Categoria_3;0
5836;Regional 1;Gerencia_1;Subcanal_15;Categoria_2;1
5837;Regional 1;Gerencia_1;Subcanal_2;Categoria_2;1
5838;Regional 1;Gerencia_1;Subcanal_1;Categoria_3;1
5839;Regional 1;Gerencia_1;Subcanal_6;Categoria_2;0
5840;Regional 1;Gerencia_1;Subcanal_8;Categoria_1;1
5841;Regional 1;Gerencia_1;Subcanal_8;Categoria_2;0
5842;Regional 1;Gerencia_1;Subcanal_8;Categoria_2;1
5843;Regional 1;Gerencia_1;Subcanal_3;Categoria_1;1
5844;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;1
5845;Regional 1;Gerencia_1;Subcanal_6;Categoria_1;0
5846;Regional 1;Gerencia_1;Subcanal_4;Categoria_4;1
5847;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;0
5848;Regional 1;Gerencia_1;Subcanal_8;Categoria_2;1
5849;Regional 1;Gerencia_1;Subcanal_3;Categoria_4;0
5850;Regional 1;Gerencia_1;Subcanal_3;Categoria_1;0
5851;Regional 1;Gerencia_1;Subcanal_4;Categoria_2;1
5852;Regional 1;Gerencia_1;Subcanal_2;Categoria_1;1
5853;Regional 1;Gerencia_1;Subcanal_3;Categoria_1;1
5854;Regional 1;Gerencia_1;Subcanal_3;Categoria_3;1
5855;Regional 1;Gerencia_1;Subcanal_3;Categoria_1;0
5856;Regional 1;Gerencia_1;Subcanal_1;Categoria_1;1
5857;Regional 1;Gerencia_6;Subcanal_4;Categoria_2;1
5858;Regional 1;Gerencia_10;Subcanal_2;Categoria_4;1
5859;Regional 1;Gerencia_1;Subcanal_1;Categoria_1;0
5860;Regional 1;Gerencia_5;Subcanal_11;Categoria_1;0
5861;Regional 1;Gerencia_8;Subcanal_1;Categoria_1;1
5862;Regional 1;Gerencia_4;Subcanal_5;Categoria_3;0
5863;Regional 1;Gerencia_8;Subcanal_8;Categoria_1;0
5864;Regional 1;Gerencia_6;Subcanal_3;Categoria_2;0
5865;Regional 1;Gerencia_9;Subcanal_4;Categoria_2;1
5866;Regional 1;Gerencia_10;Subcanal_3;Categoria_3;1
5867;Regional 1;Gerencia_3;Subcanal_10;Categoria_2;0
5868;Regional 1;Gerencia_4;Subcanal_15;Categoria_3;0
5869;Regional 1;Gerencia_5;Subcanal_4;Categoria_3;1
5870;Regional 1;Gerencia_4;Subcanal_8;Categoria_3;0
5871;Regional 1;Gerencia_8;Subcanal_3;Categoria_2;1
5872;Regional 1;Gerencia_6;Subcanal_10;Categoria_3;1
5873;Regional 1;Gerencia_10;Subcanal_3;Categoria_3;0
5874;Regional 1;Gerencia_6;Subcanal_3;Categoria_3;1
5875;Regional 1;Gerencia_8;Subcanal_11;Categoria_4;0
5876;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;0
5877;Regional 1;Gerencia_10;Subcanal_1;Categoria_1;0
5878;Regional 1;Gerencia_6;Subcanal_11;Categoria_3;0
5879;Regional 1;Gerencia_1;Subcanal_3;Categoria_1;1
5880;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;1
5881;Regional 1;Gerencia_8;Subcanal_3;Categoria_3;0
5882;Regional 1;Gerencia_6;Subcanal_2;Categoria_2;1
5883;Regional 1;Gerencia_9;Subcanal_4;Categoria_3;1
